u_id,raw,stated_country,cue_1,cue_2,cue_3
89df03ce-b19f-474d-8f36-e9b41be7d3d5,"Country: USA

Visual Cue 1: The pie in the image is a classic American dessert, often associated with Thanksgiving.
Visual Cue 2: The pinecones in the background are a common decoration in the United States, especially during the holiday",USA,"The pie in the image is a classic American dessert, often associated with Thanksgiving.","The pinecones in the background are a common decoration in the United States, especially during the holiday",
7d6f190c-4df7-4306-a1e9-b87ed1e3087c,"Country: USA

Visual Cue 1: The statues are dressed in military uniforms, which are commonly associated with the United States military.
Visual Cue 2: The setting appears to be a memorial or monument, which is often used to honor military service",USA,"The statues are dressed in military uniforms, which are commonly associated with the United States military.","The setting appears to be a memorial or monument, which is often used to honor military service",
ff57c370-a704-49a2-8662-f040dca197df,"Country: USA

Visual Cue 1: The ring appears to be made of a material that is often associated with American jewelry design.
Visual Cue 2: The setting of the ring is elegant and sophisticated, which is a style that is popular in",USA,The ring appears to be made of a material that is often associated with American jewelry design.,"The setting of the ring is elegant and sophisticated, which is a style that is popular in",
87a16f79-2e21-4b11-93b2-4871169911e7,"Country: USA

Visual Cue 1: The American flag is prominently displayed.
Visual Cue 2: The flag of the state of Texas is also visible.
Visual Cue 3: The uniforms of the individuals are those of the United States military.",USA,The American flag is prominently displayed.,The flag of the state of Texas is also visible.,The uniforms of the individuals are those of the United States military.
1880497c-e945-4689-839e-03022a70d7a7,"Country: USA

Visual Cue 1: The person is wearing a tricorn hat, which was a popular style in the United States during the colonial period.
Visual Cue 2: The person is dressed in a formal, historical outfit that resembles the",USA,"The person is wearing a tricorn hat, which was a popular style in the United States during the colonial period.","The person is dressed in a formal, historical outfit that resembles the",
4436f0b0-f4fe-4383-911d-4640c75d9018,"Country: USA

Visual Cue 1: ""African Methodist Episcopal""
Visual Cue 2: ""Presbyterian""
Visual Cue 3: ""Baptist""",USA,"""African Methodist Episcopal""","""Presbyterian""","""Baptist"""
46718728-a72a-4651-a2dc-d9d39b32ab74,"Country: USA

Visual Cue 1: The person is wearing a white t-shirt, which is a common and widely available clothing item in the United States.
Visual Cue 2: The person is wearing a green jacket, which is a style that",USA,"The person is wearing a white t-shirt, which is a common and widely available clothing item in the United States.","The person is wearing a green jacket, which is a style that",
87cc957e-bd81-4ea9-8d40-d6d9bce4ec76,"Country: USA

Visual Cue 1: The dress in the image is a white wedding dress, which is a common style in the United States.
Visual Cue 2: The setting appears to be a professional studio, which is typical for bridal fashion",USA,"The dress in the image is a white wedding dress, which is a common style in the United States.","The setting appears to be a professional studio, which is typical for bridal fashion",
2b697bc6-809b-4d92-aa10-10c31472acaa,"Country: USA

Visual Cue 1: The presence of an Apple laptop on the desk suggests a preference for Apple products, which are predominantly manufactured in the USA.
Visual Cue 2: The design of the aprons hanging on the wall includes patterns",USA,"The presence of an Apple laptop on the desk suggests a preference for Apple products, which are predominantly manufactured in the USA.",The design of the aprons hanging on the wall includes patterns,
f3dee24e-9af4-4a3e-b21c-ad8bf74510dc,"Country: Togo

Visual Cue 1: The map includes Togo, which is the country most prominently featured.
Visual Cue 2: The map shows the Bight of Benin, which is a significant coastal feature of Togo.
Visual",,"The map includes Togo, which is the country most prominently featured.","The map shows the Bight of Benin, which is a significant coastal feature of Togo.",
b6aaf31f-d668-4f6e-9d34-c7ecbfa7c8a8,"Country: USA

Visual Cue 1: The American flag is prominently displayed in the image.
Visual Cue 2: There are several patches and insignias that are associated with the United States military.
Visual Cue 3: The presence of the """,USA,The American flag is prominently displayed in the image.,There are several patches and insignias that are associated with the United States military.,"The presence of the """
9f2b9f74-faa4-4b54-a4f1-aa65e32cb9f9,"Country: India

Visual Cue 1: The presence of a banana, which is a common fruit in India.
Visual Cue 2: The use of colorful straws, which is a common practice in Indian cuisine.
Visual Cue 3: The",India,"The presence of a banana, which is a common fruit in India.","The use of colorful straws, which is a common practice in Indian cuisine.",The
7cd63749-44d8-4024-ac6c-727bde0ae91a,"Country: USA

Visual Cue 1: The label on the bottle reads ""Green Flash Brewing Co. San Diego, California,"" which indicates that the brewery is located in the United States.
Visual Cue 2: The word ""Black Ale"" on",USA,"The label on the bottle reads ""Green Flash Brewing Co. San Diego, California,"" which indicates that the brewery is located in the United States.","The word ""Black Ale"" on",
dca004c5-3d95-44e6-95ef-8116165e04a3,"Country: USA

Visual Cue 1: The currency used in the image is a US dollar bill.
Visual Cue 2: The substance being snorted appears to be cocaine, which is a drug commonly associated with the United States.
Visual Cue",USA,The currency used in the image is a US dollar bill.,"The substance being snorted appears to be cocaine, which is a drug commonly associated with the United States.",
d527b146-00a1-41fb-8671-6114ee9cabb9,"Country: USA

Visual Cue 1: The text ""GREAT DIVIDE Brewing Co Denver Colorado"" indicates that the brewery is located in the United States.
Visual Cue 2: The word ""COLETTE"" is written in a style that is",USA,"The text ""GREAT DIVIDE Brewing Co Denver Colorado"" indicates that the brewery is located in the United States.","The word ""COLETTE"" is written in a style that is",
2fd3e1c4-4980-4f7d-8876-69cd79654a75,"Country: India

Visual Cue 1: The presence of a banana, which is a common fruit in India.
Visual Cue 2: The use of colorful straws, which is a common practice in Indian cuisine.
Visual Cue 3: The",India,"The presence of a banana, which is a common fruit in India.","The use of colorful straws, which is a common practice in Indian cuisine.",The
41e6fcd3-a802-4639-a9f3-3943c6b1242a,"Country: India

Visual Cue 1: The landscape and the lake resemble the Himalayan region, which is a well-known part of India.
Visual Cue 2: The language on the sign appears to be in Devanagari script, which",India,"The landscape and the lake resemble the Himalayan region, which is a well-known part of India.","The language on the sign appears to be in Devanagari script, which",
6a8d47c3-55db-4f2d-b7e0-6c25b6a268c8,"Country: India

Visual Cue 1: The woman is wearing a sari, which is a traditional garment commonly worn in India.
Visual Cue 2: The woman is holding a flower, which is often used in Indian weddings and ceremonies.
Visual",India,"The woman is wearing a sari, which is a traditional garment commonly worn in India.","The woman is holding a flower, which is often used in Indian weddings and ceremonies.",
b577985c-6eca-41d4-805c-13fdb8822df8,"Country: India

Visual Cue 1: The individuals are wearing traditional Indian attire, which is commonly associated with India.
Visual Cue 2: The setting appears to be a religious or cultural ceremony, which is a common practice in India.
Visual Cue",India,"The individuals are wearing traditional Indian attire, which is commonly associated with India.","The setting appears to be a religious or cultural ceremony, which is a common practice in India.",
fdc20e45-b3db-48bd-946b-8969194f3fde,"Country: USA

Visual Cue 1: The glass of milk is a common symbol associated with the United States, often used in advertising and marketing campaigns.
Visual Cue 2: The grass in the background is green, which is a color often associated",USA,"The glass of milk is a common symbol associated with the United States, often used in advertising and marketing campaigns.","The grass in the background is green, which is a color often associated",
9844e1be-1620-44ee-ac68-57ae9d58ab4f,"Country: India

Visual Cue 1: The people in the image are wearing traditional Indian attire, such as sarees and kurta.
Visual Cue 2: The presence of a statue or idol, which is a common practice in Indian culture.",India,"The people in the image are wearing traditional Indian attire, such as sarees and kurta.","The presence of a statue or idol, which is a common practice in Indian culture.",
eced265e-c274-45b9-9e1d-16ab6fbad9cd,"Country: India

Visual Cue 1: The women are wearing sarees, which are traditional Indian garments.
Visual Cue 2: The women are standing in a line, which is a common way of organizing in India.
Visual Cue 3:",India,"The women are wearing sarees, which are traditional Indian garments.","The women are standing in a line, which is a common way of organizing in India.",
a9aa210b-bfa3-4ff6-8c82-3c3e7b4544b5,"Country: India

Visual Cue 1: The traditional attire, specifically the saree and lehenga, are commonly worn in India.
Visual Cue 2: The intricate embroidery and designs on the clothing are typical of Indian fashion.
Visual Cue",India,"The traditional attire, specifically the saree and lehenga, are commonly worn in India.",The intricate embroidery and designs on the clothing are typical of Indian fashion.,
0c06402c-32eb-4fb0-bd5c-3d8ce5f6e9e2,"Country: India

Visual Cue 1: The woman is wearing a saree, which is a traditional garment commonly worn in India.
Visual Cue 2: The saree has intricate embroidery and patterns that are characteristic of Indian textile art.
Visual Cue",India,"The woman is wearing a saree, which is a traditional garment commonly worn in India.",The saree has intricate embroidery and patterns that are characteristic of Indian textile art.,
ac9a3d5c-63dd-4fbd-9676-9f913f4029f3,"Country: India

Visual Cue 1: The traditional attire, a lehenga, is a garment commonly worn in India.
Visual Cue 2: The embroidery and design on the lehenga are typical of Indian fashion.
Visual Cue 3",India,"The traditional attire, a lehenga, is a garment commonly worn in India.",The embroidery and design on the lehenga are typical of Indian fashion.,
520f8c8b-3426-4a8e-affd-07b0c26f954b,"Country: India

Visual Cue 1: The woman is wearing a traditional Indian saree, which is a common garment in India.
Visual Cue 2: The background includes a brick structure that resembles traditional Indian architecture.
Visual Cue 3: The",India,"The woman is wearing a traditional Indian saree, which is a common garment in India.",The background includes a brick structure that resembles traditional Indian architecture.,The
d4d631c2-4c15-4f43-b3bb-bd1fe3157b64,"Country: India

Visual Cue 1: The mountain in the image resembles Mount Kailash, which is a sacred site in Hinduism, Buddhism, and Jainism. This is strongly associated with India.
Visual Cue 2: The mountain's",India,"The mountain in the image resembles Mount Kailash, which is a sacred site in Hinduism, Buddhism, and Jainism. This is strongly associated with India.",The mountain's,
0f7abdc3-c885-4d91-bb7d-67f1c607a7d0,"Country: India

Visual Cue 1: The presence of the Ganges River, which is a significant river in India.
Visual Cue 2: The mountain range in the background, which resembles the Himalayas, a prominent feature in India.
Visual",India,"The presence of the Ganges River, which is a significant river in India.","The mountain range in the background, which resembles the Himalayas, a prominent feature in India.",
be330458-bfe8-4b6d-ab4f-0e121faca59d,"Country: India

Visual Cue 1: The majority of the people in the image are holding Indian flags.
Visual Cue 2: There is a person wearing a traditional Indian saree.
Visual Cue 3: The Indian flag is prominently displayed in",India,The majority of the people in the image are holding Indian flags.,There is a person wearing a traditional Indian saree.,The Indian flag is prominently displayed in
ae89905e-966f-43f0-8c0f-cc4ce1b87ac1,"Country: India

Visual Cue 1: The architecture of the buildings in the image resembles traditional Indian architecture.
Visual Cue 2: The body of water in the image is likely a lake or river, which is common in India.
Visual Cue",India,The architecture of the buildings in the image resembles traditional Indian architecture.,"The body of water in the image is likely a lake or river, which is common in India.",
3156bba1-7c6d-417e-8841-d6319dc7e3af,"Country: Brazil

Visual Cue 1: The presence of a tree branch and leaves, which are common in tropical regions.
Visual Cue 2: The coloration of the animals, which resembles the green and brown hues found in Brazilian wildlife.
Visual",Brazil,"The presence of a tree branch and leaves, which are common in tropical regions.","The coloration of the animals, which resembles the green and brown hues found in Brazilian wildlife.",
dad09341-9891-4f9e-b292-1f834f9fedc4,"Country: Turkey

Visual Cue 1: The cup of coffee, which is a common beverage in Turkey.
Visual Cue 2: The cinnamon sticks, which are often used in Turkish coffee.
Visual Cue 3: The star anise, which",Turkey,"The cup of coffee, which is a common beverage in Turkey.","The cinnamon sticks, which are often used in Turkish coffee.","The star anise, which"
9e192054-6b30-44b3-841f-785853bfe7e4,"Country: India

Visual Cue 1: The dark, twisted leaves are characteristic of black tea, which is commonly produced in India.
Visual Cue 2: The texture and color of the leaves are consistent with those of Assam tea, a popular",India,"The dark, twisted leaves are characteristic of black tea, which is commonly produced in India.","The texture and color of the leaves are consistent with those of Assam tea, a popular",
4048bef4-586f-466a-8f53-3a1332979fcd,"Country: India

Visual Cue 1: The cups contain masala chai, which is a traditional Indian tea.
Visual Cue 2: The spoon contains a variety of spices, including star anise, which is commonly used in Indian cuisine.
Visual",India,"The cups contain masala chai, which is a traditional Indian tea.","The spoon contains a variety of spices, including star anise, which is commonly used in Indian cuisine.",
c62249de-cc8b-43b7-aa90-842dbd8d89e2,"Country: India

Visual Cue 1: The tea in the middle cup has a light yellow color, which is characteristic of Darjeeling tea, a popular Indian tea.
Visual Cue 2: The tea in the middle cup has a light yellow",India,"The tea in the middle cup has a light yellow color, which is characteristic of Darjeeling tea, a popular Indian tea.",The tea in the middle cup has a light yellow,
6ec6b59a-9126-4462-89ee-df55d996f4ab,"Country: India

Visual Cue 1: The building has a distinct architectural style that is commonly found in India.
Visual Cue 2: The presence of the Indian flag on the flagpole.
Visual Cue 3: The overall design and style of",India,The building has a distinct architectural style that is commonly found in India.,The presence of the Indian flag on the flagpole.,The overall design and style of
5c7b7038-b58d-4a21-b867-b7a72612ff55,"Country: India

Visual Cue 1: The dish in the image is Jalebi, which is a popular sweet dish in Indian cuisine.
Visual Cue 2: The garnish on the Jalebi includes almonds, which are commonly used in",India,"The dish in the image is Jalebi, which is a popular sweet dish in Indian cuisine.","The garnish on the Jalebi includes almonds, which are commonly used in",
39e397ed-fa8c-40ee-974d-b2f01e397e64,"Country: India

Visual Cue 1: The mask in the image is highly stylized and features intricate designs, which are common in Indian art and culture.
Visual Cue 2: The use of vibrant colors and patterns is reminiscent of traditional Indian art",India,"The mask in the image is highly stylized and features intricate designs, which are common in Indian art and culture.",The use of vibrant colors and patterns is reminiscent of traditional Indian art,
a82f3319-8037-44df-bcab-0d39d14590e6,"Country: India

Visual Cue 1: The text ""m'siavegetarianfood"" suggests a focus on vegetarian food, which is a common theme in Indian cuisine.
Visual Cue 2: The presence of eggplants, which are a",India,"The text ""m'siavegetarianfood"" suggests a focus on vegetarian food, which is a common theme in Indian cuisine.","The presence of eggplants, which are a",
3bbeaac4-39d5-449f-b8e0-69a66bbb9400,"Country: India

Visual Cue 1: The intricate and detailed design of the tapestry is reminiscent of traditional Indian art and textiles.
Visual Cue 2: The use of vibrant colors and patterns is characteristic of Indian craftsmanship.
Visual Cue 3:",India,The intricate and detailed design of the tapestry is reminiscent of traditional Indian art and textiles.,The use of vibrant colors and patterns is characteristic of Indian craftsmanship.,
4e2b3e11-9de8-4bfb-99c2-0bac3f7c7618,"Country: India

Visual Cue 1: The image shows a close-up of a plant root system, which is a common sight in India, where agriculture and plant life are highly valued.
Visual Cue 2: The texture of the soil or rock",India,"The image shows a close-up of a plant root system, which is a common sight in India, where agriculture and plant life are highly valued.",The texture of the soil or rock,
e43999fc-df28-41f1-982f-64a51d79acb7,"Country: Turkey

Visual Cue 1: The person is using a loom, which is a traditional craft often associated with Turkey.
Visual Cue 2: The clothing style, particularly the hat, is reminiscent of traditional Turkish attire.
Visual Cue",Turkey,"The person is using a loom, which is a traditional craft often associated with Turkey.","The clothing style, particularly the hat, is reminiscent of traditional Turkish attire.",
c3a1ddb5-f12f-4806-bda6-4189d38228d7,"Country: Turkey

Visual Cue 1: The cup and saucer have a traditional design that is often associated with Turkish coffee.
Visual Cue 2: The tablecloth has a red and white checkered pattern, which is commonly used in Turkey.",Turkey,The cup and saucer have a traditional design that is often associated with Turkish coffee.,"The tablecloth has a red and white checkered pattern, which is commonly used in Turkey.",
a950d18e-1dbc-46c8-955e-4bbf4f41aadb,"Country: Turkey

Visual Cue 1: The building in the image is a mosque, which is a significant religious and cultural symbol in Turkey.
Visual Cue 2: The flag on the pole is red and white, which are the colors of the",Turkey,"The building in the image is a mosque, which is a significant religious and cultural symbol in Turkey.","The flag on the pole is red and white, which are the colors of the",
2b049977-6bfc-4a19-b59a-c9e2beffab94,"Country: USA

Visual Cue 1: The woman is lying in a bathtub, which is a common activity in the United States.
Visual Cue 2: The presence of a fruit bowl with bananas and oranges suggests a relaxed and comfortable setting, which",USA,"The woman is lying in a bathtub, which is a common activity in the United States.","The presence of a fruit bowl with bananas and oranges suggests a relaxed and comfortable setting, which",
2329409d-2712-4aa5-96d1-2cd16298f150,"Country: Turkey

Visual Cue 1: The instruments in the image are traditional string instruments, which are commonly found in Turkey.
Visual Cue 2: The instruments have a distinctive shape and design, which is characteristic of Turkish musical instruments.
Visual Cue",Turkey,"The instruments in the image are traditional string instruments, which are commonly found in Turkey.","The instruments have a distinctive shape and design, which is characteristic of Turkish musical instruments.",
a7465e78-a57b-4a6c-bbcf-9214feeafb74,"Country: Turkey

Visual Cue 1: The coffee pot is a traditional Turkish coffee pot, known as a cezve.
Visual Cue 2: The coffee is being poured into a white cup, which is a common way to serve Turkish coffee",Turkey,"The coffee pot is a traditional Turkish coffee pot, known as a cezve.","The coffee is being poured into a white cup, which is a common way to serve Turkish coffee",
fc76de15-b866-4251-af12-bd76901f7c3d,"Country: Turkey

Visual Cue 1: The teapot is made of copper, which is commonly used in Turkish tea culture.
Visual Cue 2: The tea is served in a glass with a metal lid, which is a traditional Turkish tea glass",Turkey,"The teapot is made of copper, which is commonly used in Turkish tea culture.","The tea is served in a glass with a metal lid, which is a traditional Turkish tea glass",
cedc6039-0f3d-4995-bf1f-eb1cd6590cbf,"Country: Turkey

Visual Cue 1: The coffee pot is a traditional Turkish coffee pot, known as a cezve.
Visual Cue 2: The coffee is being poured into a white cup, which is a common way to serve Turkish coffee",Turkey,"The coffee pot is a traditional Turkish coffee pot, known as a cezve.","The coffee is being poured into a white cup, which is a common way to serve Turkish coffee",
1a2b2bda-ede8-4e7c-99a6-7072401066e6,"Country: Turkey

Visual Cue 1: The glass is a traditional Turkish tea glass.
Visual Cue 2: The word ""BAZAAR TURKEY"" is visible in the image.
Visual Cue 3: The tea is served with a",Turkey,The glass is a traditional Turkish tea glass.,"The word ""BAZAAR TURKEY"" is visible in the image.",The tea is served with a
fa819613-c07e-4e81-ae2a-6a5fee7b350b,"Country: Turkey

Visual Cue 1: The cup and saucer have a design that is commonly associated with Turkish coffee.
Visual Cue 2: The coffee appears to be a strong, dark brew, which is typical of Turkish coffee.
Visual Cue",Turkey,The cup and saucer have a design that is commonly associated with Turkish coffee.,"The coffee appears to be a strong, dark brew, which is typical of Turkish coffee.",
4efc5850-d150-471b-8188-4f35d3b63b48,"Country: USA

Visual Cue 1: The text ""OZ"" on the label, which is a common abbreviation for ounces, a unit of measurement used in the United States.
Visual Cue 2: The presence of the word ""RCA",USA,"The text ""OZ"" on the label, which is a common abbreviation for ounces, a unit of measurement used in the United States.","The presence of the word ""RCA",
a5ffd0e5-343e-484b-92dc-aa8f00b18e98,"Country: Turkey

Visual Cue 1: The woman is wearing a traditional Turkish towel, which is a common item in Turkey.
Visual Cue 2: The landscape in the background includes cacti, which are commonly found in Turkey's arid",Turkey,"The woman is wearing a traditional Turkish towel, which is a common item in Turkey.","The landscape in the background includes cacti, which are commonly found in Turkey's arid",
c67a3887-7cf3-4455-8122-e60eedd643a7,"Country: Turkey

Visual Cue 1: The woman is wearing a traditional Turkish outfit, which is often characterized by intricate embroidery and vibrant colors.
Visual Cue 2: The headpiece she is wearing is similar to a traditional Turkish headgear, known",Turkey,"The woman is wearing a traditional Turkish outfit, which is often characterized by intricate embroidery and vibrant colors.","The headpiece she is wearing is similar to a traditional Turkish headgear, known",
0c5aee4c-d9fe-462e-8df1-ef7320c618cb,"Country: USA

Visual Cue 1: The style of the bathroom fixtures and the design of the sink and faucet are reminiscent of modern American bathroom designs.
Visual Cue 2: The presence of a thermostat on the wall is a common feature in many",USA,The style of the bathroom fixtures and the design of the sink and faucet are reminiscent of modern American bathroom designs.,The presence of a thermostat on the wall is a common feature in many,
2272ab97-94b6-4151-9ec6-763f05b0c22c,"Country: USA

Visual Cue 1: The pendant features a star, which is a symbol often associated with the United States.
Visual Cue 2: The pendant has a design that resembles the American flag, with red and white stripes.
Visual Cue",USA,"The pendant features a star, which is a symbol often associated with the United States.","The pendant has a design that resembles the American flag, with red and white stripes.",
2b514973-2195-4908-8bda-3f958deb8bdb,"Country: USA

Visual Cue 1: The bowl and pot are made of ceramic and metal, which are common materials used in American kitchens.
Visual Cue 2: The type of beans being added to the pot are similar to those used in American",USA,"The bowl and pot are made of ceramic and metal, which are common materials used in American kitchens.",The type of beans being added to the pot are similar to those used in American,
f7a3dcee-b9cb-4f4b-94b6-617336a4d320,"Country: Germany

Visual Cue 1: The hazelnuts are a common crop in Germany.
Visual Cue 2: The hazelnut tree is a native plant in Germany.
Visual Cue 3: The hazelnuts are ripe and ready",Germany,The hazelnuts are a common crop in Germany.,The hazelnut tree is a native plant in Germany.,The hazelnuts are ripe and ready
fd72fc17-d0df-47fd-9d0c-4e6803e873c0,"Country: Turkey

Visual Cue 1: The pastries and desserts in the image, such as baklava, are traditional Turkish treats.
Visual Cue 2: The word ""MADO"" on the cakes, which is a well-known Turkish",Turkey,"The pastries and desserts in the image, such as baklava, are traditional Turkish treats.","The word ""MADO"" on the cakes, which is a well-known Turkish",
e3ddb612-2a9b-4cda-a547-572583a1e202,"Country: Turkey

Visual Cue 1: The dessert in the image is baklava, which is a traditional Turkish dessert.
Visual Cue 2: The nuts in the image are pistachios, which are commonly used in Turkish cuisine.
Visual",Turkey,"The dessert in the image is baklava, which is a traditional Turkish dessert.","The nuts in the image are pistachios, which are commonly used in Turkish cuisine.",
c6f9ae05-ef81-4957-b6f0-7a177580e2d5,"Country: USA

Visual Cue 1: The name ""MADO"" on the trays, which is a common name in the United States.
Visual Cue 2: The style of the desserts, which resembles those found in American cafes and ice cream",USA,"The name ""MADO"" on the trays, which is a common name in the United States.","The style of the desserts, which resembles those found in American cafes and ice cream",
443e4b25-3d4a-40e3-a270-e48c9d37f105,"Country: Turkey

Visual Cue 1: The man is wearing a red and white shirt, which is a common color combination in Turkey.
Visual Cue 2: The horse is a bay color, which is a common horse color in Turkey.
Visual",Turkey,"The man is wearing a red and white shirt, which is a common color combination in Turkey.","The horse is a bay color, which is a common horse color in Turkey.",
e2af3f45-8230-49e5-9fb2-19c8b42b9816,"Country: Turkey

Visual Cue 1: The cups have a design that resembles the Ottoman Empire's coat of arms, which is a strong cultural symbol of Turkey.
Visual Cue 2: The cups are filled with a dark liquid, which is typical",Turkey,"The cups have a design that resembles the Ottoman Empire's coat of arms, which is a strong cultural symbol of Turkey.","The cups are filled with a dark liquid, which is typical",
9463f29a-4672-4021-923f-3827ddcfae45,"Country: Turkey

Visual Cue 1: The image shows a rock-cut tomb complex, which is a common architectural feature in Turkey.
Visual Cue 2: The landscape and the style of the tombs are reminiscent of the Lycian tombs",Turkey,"The image shows a rock-cut tomb complex, which is a common architectural feature in Turkey.",The landscape and the style of the tombs are reminiscent of the Lycian tombs,
c5fa60a8-7191-498a-8cc9-db07ec48dd86,"Country: China

Visual Cue 1: The bow and arrow in the image are of a style commonly associated with Chinese archery.
Visual Cue 2: The presence of Chinese characters on the label in the background supports the idea that this is a",China,The bow and arrow in the image are of a style commonly associated with Chinese archery.,The presence of Chinese characters on the label in the background supports the idea that this is a,
a48d89f9-3486-46e8-a68c-c47ad537226f,"Country: Turkey

Visual Cue 1: The landscape in the image is characteristic of Cappadocia, a region in Turkey known for its unique rock formations and ancient cave dwellings.
Visual Cue 2: The architecture of the buildings in",Turkey,"The landscape in the image is characteristic of Cappadocia, a region in Turkey known for its unique rock formations and ancient cave dwellings.",The architecture of the buildings in,
468a0a50-3eba-40b2-92b0-5b172fb30c01,"Country: India

Visual Cue 1: The dish appears to be a curry, which is a common and popular cuisine in India.
Visual Cue 2: The presence of boiled eggs, which are a common ingredient in many Indian dishes.
Visual Cue",India,"The dish appears to be a curry, which is a common and popular cuisine in India.","The presence of boiled eggs, which are a common ingredient in many Indian dishes.",
f555701d-40c7-4400-9bdc-eda62ace2912,"Country: Ethiopia

Visual Cue 1: The architecture and buildings in the image have a distinct African style, which is common in Ethiopia.
Visual Cue 2: The presence of a large, open space with trees and a building that resembles a government",Ethiopia,"The architecture and buildings in the image have a distinct African style, which is common in Ethiopia.","The presence of a large, open space with trees and a building that resembles a government",
6653f8dd-3fff-48a3-8e29-065917a610b0,"Country: Ethiopia

Visual Cue 1: The person is wearing a traditional outfit, which is common in Ethiopia.
Visual Cue 2: The landscape with a river and trees is typical of the Ethiopian countryside.
Visual Cue 3: The person is",Ethiopia,"The person is wearing a traditional outfit, which is common in Ethiopia.",The landscape with a river and trees is typical of the Ethiopian countryside.,The person is
8eafe537-95b2-4e1f-8416-8196d5fd59cb,"Country: Ethiopia

Visual Cue 1: The landscape and vegetation are consistent with the highlands of Ethiopia.
Visual Cue 2: The presence of coffee plants, which are commonly grown in Ethiopia.
Visual Cue 3: The overall terrain and mountain",Ethiopia,The landscape and vegetation are consistent with the highlands of Ethiopia.,"The presence of coffee plants, which are commonly grown in Ethiopia.",The overall terrain and mountain
7cde7484-09d6-4675-859f-c98293b98f27,"Country: India

Visual Cue 1: The clothing style of the individuals, particularly the traditional attire of the woman, is indicative of Indian culture.
Visual Cue 2: The architecture of the building, with its simple and rustic design, is common",India,"The clothing style of the individuals, particularly the traditional attire of the woman, is indicative of Indian culture.","The architecture of the building, with its simple and rustic design, is common",
b42f7e81-16d7-4b6b-a305-d8e79c5ddf58,"Country: Ethiopia

Visual Cue 1: The person is wearing a traditional Ethiopian dress, which is characterized by its vibrant colors and patterns.
Visual Cue 2: The table setting includes a coffee pot and cups, which are commonly used in Ethiopian coffee",Ethiopia,"The person is wearing a traditional Ethiopian dress, which is characterized by its vibrant colors and patterns.","The table setting includes a coffee pot and cups, which are commonly used in Ethiopian coffee",
46f8812b-adca-4161-ae1f-9f6c5600599c,"Country: Ethiopia

Visual Cue 1: The word ""Ethiopia"" is prominently displayed on the label.
Visual Cue 2: The design on the bag features a bird, which is a common symbol in Ethiopian culture.
Visual Cue 3",Ethiopia,"The word ""Ethiopia"" is prominently displayed on the label.","The design on the bag features a bird, which is a common symbol in Ethiopian culture.",
d97dd49b-2351-46fb-814b-b5f0a72d251e,"Country: Nigeria

Visual Cue 1: The drink in the bottle appears to be a type of juice, which is commonly associated with Nigerian cuisine and culture.
Visual Cue 2: The wooden table and the rustic setting suggest a traditional or rural environment",Nigeria,"The drink in the bottle appears to be a type of juice, which is commonly associated with Nigerian cuisine and culture.",The wooden table and the rustic setting suggest a traditional or rural environment,
c8b19f46-371b-46f5-89ca-93b99b2fd6a0,"Country: Ethiopia

Visual Cue 1: The word ""Ethiopian"" is written on the image.
Visual Cue 2: The person in the image is wearing traditional Ethiopian attire.
Visual Cue 3: The image features traditional Ethiopian food and",Ethiopia,"The word ""Ethiopian"" is written on the image.",The person in the image is wearing traditional Ethiopian attire.,The image features traditional Ethiopian food and
f71472c0-2cb4-475d-9b08-5787585f550e,"Country: Ethiopia

Visual Cue 1: The coffee beans are green, which is typical of unripe coffee beans from Ethiopia.
Visual Cue 2: The coffee plant is growing in a natural environment, which is common in Ethiopia's coffee-growing regions",Ethiopia,"The coffee beans are green, which is typical of unripe coffee beans from Ethiopia.","The coffee plant is growing in a natural environment, which is common in Ethiopia's coffee-growing regions",
bff5977b-7901-4d1e-96a1-5c0d19848a0f,"Country: Ethiopia

Visual Cue 1: The patch on the uniform features the flag of Ethiopia.
Visual Cue 2: The flag includes the colors and design elements specific to the Ethiopian flag.
Visual Cue 3: The presence of the flag on",Ethiopia,The patch on the uniform features the flag of Ethiopia.,The flag includes the colors and design elements specific to the Ethiopian flag.,The presence of the flag on
5880280d-93fc-446b-8079-58300559adda,"Country: Nigeria

Visual Cue 1: The woman is wearing a bright red apron, which is a common color in Nigerian culture.
Visual Cue 2: The clothing on display includes vibrant colors and patterns that are often seen in traditional Nigerian attire",Nigeria,"The woman is wearing a bright red apron, which is a common color in Nigerian culture.",The clothing on display includes vibrant colors and patterns that are often seen in traditional Nigerian attire,
9cddc74e-a74b-4b29-9493-f6bac0aa27ea,"Country: Ethiopia

Visual Cue 1: The fabric has a pattern that resembles the traditional Ethiopian weaving style.
Visual Cue 2: The colors and design are reminiscent of the cultural textiles from Ethiopia.
Visual Cue 3: The fabric appears to be",Ethiopia,The fabric has a pattern that resembles the traditional Ethiopian weaving style.,The colors and design are reminiscent of the cultural textiles from Ethiopia.,The fabric appears to be
0b04f451-42cf-462b-b983-307e13183f45,"Country: Ethiopia

Visual Cue 1: The man is wearing a traditional Ethiopian hat, which is a common headwear in Ethiopia.
Visual Cue 2: The man is holding a cross, which is a symbol commonly associated with the Ethiopian Orthodox Church",Ethiopia,"The man is wearing a traditional Ethiopian hat, which is a common headwear in Ethiopia.","The man is holding a cross, which is a symbol commonly associated with the Ethiopian Orthodox Church",
